religion_AND_cognition, 0.0, 0.0, 0.0, 6.287469989096905e-10, 0.0, 1.7126027263003607e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.095482534857922e-10, 0.0, 1.364703794415334e-09, 9.089191621569626e-10, 5.768938104999677e-10, 1.0934578797971994e-09, 5.039367256820526e-10, 0.0, 2.4471458193175977e-10, 2.46391795855061e-10, 0.0, 0.0, 9.887559659915723e-10, 0.0, 7.071591645591013e-10, 0.0, 9.16204001555343e-10, 1.1041594305538638e-09, 4.336880299327106e-10, 1.0805189382123714e-09, 1.4464212050313563e-09, 4.0143166568640254e-10, 1.5068119391115076e-09, 1.0958364909940954e-09, 8.629696124362596e-10, 6.737911062426605e-10, 6.460066509506035e-10, 1.0688101514944037e-09, 2.8268498653005736e-10, 8.701054876603109e-10, 5.265369251716834e-10, 2.53599430344309e-09, 1.2457405940136113e-10, 2.41655084831649e-10, 1.1435040622731485e-09, 7.795353806905325e-10, 5.315355794399679e-10, 3.0008533158376594e-10, 6.255033851987335e-10, 6.167740207452255e-10, 1.6773266664493747e-09, 5.134965785913437e-10, 1.1560267743071506e-09, 1.0398480965179147e-09, 1.828810769488598e-09, 2.529908837978212e-09, 1.1805202371206747e-09
cognitive_science_of_religion, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.5269058784592744e-09, 3.36693584124248e-09, 1.0820226936658628e-09, 6.231910987253286e-09, 1.2339750554701823e-08, 1.1549313505554437e-08, 1.8697026149538942e-08, 4.373349238306901e-09
religion, 9.015192335937172e-05, 8.611541852587834e-05, 7.811906834831461e-05, 8.364849782083184e-05, 7.633921632077545e-05, 8.425377745879814e-05, 8.489337051287293e-05, 8.466077997582033e-05, 8.938219252740964e-05, 8.050724864006042e-05, 8.874195191310719e-05, 8.353032171726227e-05, 8.813263411866501e-05, 8.934361540013924e-05, 8.860612433636561e-05, 8.649426308693364e-05, 8.35255705169402e-05, 8.654718840261921e-05, 8.685626380611211e-05, 8.484071440761909e-05, 8.301795605802909e-05, 7.769004150759429e-05, 7.44037315598689e-05, 7.330928929150105e-05, 6.805508746765554e-05, 6.939391460036859e-05, 6.573940481757745e-05, 6.975375436013564e-05, 6.53125171083957e-05, 6.309631135081872e-05, 5.7443714467808604e-05, 6.047966962796636e-05, 6.054719051462598e-05, 5.7871995522873476e-05, 5.891465116292238e-05, 5.774053715867922e-05, 5.5592503485968336e-05, 6.292147736530751e-05, 5.8210367569699883e-05, 5.797073754365556e-05, 5.7573743106331676e-05, 5.9652691561495885e-05, 5.679859168594703e-05, 6.162640056572855e-05, 5.9992875321768224e-05, 6.258721987251192e-05, 6.57010605209507e-05, 6.229813152458519e-05, 6.244904943741858e-05, 6.496887363027781e-05, 6.502304313471541e-05, 6.493317778222263e-05, 6.466780905611813e-05, 7.269204070325941e-05, 7.046847167657688e-05, 7.010773697402328e-05, 7.712369551882148e-05, 7.50284525565803e-05, 8.572635124437511e-05
cognition, 2.0116735868214164e-06, 3.1314812076743692e-06, 4.2644483073672745e-06, 3.088405264861649e-06, 2.06357981369365e-06, 3.098669139944832e-06, 3.4536608382040868e-06, 4.4937851271242835e-06, 5.150553533894708e-06, 2.537984300943208e-06, 3.2557900340179913e-06, 3.645670176410931e-06, 5.059078830527142e-06, 3.7508650621020934e-06, 3.0159953894326463e-06, 4.047114089189563e-06, 3.763655286093126e-06, 4.564093160297489e-06, 4.127493866690202e-06, 4.009413260064321e-06, 3.595346697693458e-06, 4.170673946646275e-06, 4.234611878928263e-06, 5.091275397717254e-06, 4.764320692629553e-06, 4.986623935110401e-06, 6.061061412765412e-06, 5.3256658247846644e-06, 5.070272891316563e-06, 4.64409458800219e-06, 4.765363883052487e-06, 5.191677246330073e-06, 5.399490419222275e-06, 6.317932275123894e-06, 6.188664883666206e-06, 6.204443707247265e-06, 7.190435553638963e-06, 7.869206456234679e-06, 6.436971489165444e-06, 6.613492132601095e-06, 7.3595624598965514e-06, 7.528877631557407e-06, 6.906058388267411e-06, 7.042189281492028e-06, 7.358714356087148e-06, 7.400928552669939e-06, 7.422027920256369e-06, 8.366975634999108e-06, 8.194365364033729e-06, 7.93055551184807e-06, 6.978741112106945e-06, 7.885368177085184e-06, 7.44421549825347e-06, 7.0735623012296855e-06, 8.01969781605294e-06, 8.256116416305304e-06, 8.25714596430771e-06, 7.719553650531452e-06, 6.465196292992914e-06
